0,1,2,3,lon,lat
148414,SS-023055-001,50050318,A,-117.06516754447594,32.67601129176454
148417,SS-005783-004,50050339,A,-117.14069805732458,32.768212165414745
148422,SX-016705-002,50050344,A,-117.07215855997048,32.5691877503485
148432,SS-014479-001,50050356,A,-117.02653868203583,32.71749709120112
148434,SS-029748-002,50050358,A,-117.16612853248881,32.72099188349639
148438,SS-027100-003,50050362,A,-117.16570394425052,32.7216406803803
148446,SX-012400-002,50050320,A,-117.1613240199314,32.73356397032576
148459,SS-009658-006,50052386,A,-117.1579349367328,32.71458609493273
148465,SS-000290-004,          ,A,-117.15643824669141,32.71837914297897
148468,SS-000314-001,          ,A,-117.15574803389845,32.71910573103236
148473,SS-030457-006,50050387,A,-117.20742669182552,32.92688866687415
148477,SS-030457-009,50050391,A,-117.20609799478565,32.92706099857522
148478,SS-030457-010,50050392,A,-117.2061778502759,32.9272978017698
148480,SS-030457-012,50050394,A,-117.20560886968947,32.927132540910875
148498,SS-031455-001,          ,A,-117.05806732598806,32.561380394785836
148511,SS-031451-002,50050427,A,-117.20448900246991,32.871345965816545
148514,SS-031452-003,50050430,A,-117.2023046224244,32.871141689575396
148516,SS-031452-005,50050432,A,-117.20128330749478,32.87069966765227
148518,SS-025470-002,50050419,A,-116.97437142924815,32.56606129745034
148530,SS-011241-001,50050448,A,-117.14370084738981,32.75280600753365
148540,SS-026466-001,50050415,A,-117.13555116748519,32.95812383675509
148558,SS-015198-004,50050707,A,-117.1695917006764,32.72480304047473
148562,SS-015197-002,50050712,A,-117.16989765350128,32.72551708790005
148567,SS-015196-002,50050717,A,-117.17032007361435,32.72648258450621
148570,SS-015196-005,50050720,A,-117.17065696204348,32.726766602017705
148576,SS-015195-004,50050726,A,-117.1708358674397,32.727667627142054
148582,SS-015194-003,50050732,A,-117.17140887531761,32.72851652801757
148588,SS-029874-005,50050738,A,-117.17175058309243,32.729260240166596
148591,SS-015193-004,50050741,A,-117.17169125664499,32.72963488517964
148594,SX-013405-003,50050744,A,-117.16928638671818,32.72099701345543
148606,SS-005141-003,50050434,A,-117.19334180519199,32.79300377749982
148609,SS-005143-002,50050437,A,-117.19144741977628,32.78802070717739
148613,SX-017757-004,50050510,A,-117.16122637580207,32.959781531524996
148621,SX-013405-004,50050794,A,-117.16906618663644,32.7208128286066
148626,SS-031410-004,50050978,A,-117.05795105838291,32.92200293062698
148635,SX-017938-002,50050987,A,-117.05265724652581,32.9218783999227
148680,SS-031439-001,50050920,A,-117.04801595363467,32.92188302083746
148685,SS-031437-001,50050925,A,-117.04886838647803,32.92174982255153
148691,SS-000996-003,50050460,A,-117.10710575838593,32.754519747707256
148694,SS-017626-004,50050463,A,-117.10620867647499,32.75457239482279
148697,SS-001017-003,50050466,A,-117.10496709539244,32.754071065946434
148711,SS-001230-001,50050480,A,-117.0846115415388,32.75751641173113
148718,SS-017461-001,50050487,A,-117.08090493143361,32.758055523871995
148732,SS-031421-002,50050944,A,-117.05783506177569,32.92317465797706
148743,SS-031424-002,50050955,A,-117.05586345215656,32.92484362702102
148756,SS-031449-007,50050699,A,-117.16983611412189,32.8945221834113
148766,SX-004643-003,          ,A,-117.11198340553655,32.83225138366906
148770,SX-007492-003,50050883,A,-117.246578234789,32.792597465155616
148772,SX-011940-004,50050885,A,-117.16023474401904,32.738794063602
148782,SX-001178-002,50050967,A,-117.21526852400417,32.959527247107545
148788,SX-017965-002,50050973,A,-117.21366445604998,32.959822746325734
148800,SS-031497-005,50050545,A,-117.21632897036659,32.73479011301165
148804,SS-031504-004,50050549,A,-117.21524477742622,32.735882889611624
148806,SS-031504-006,50050551,A,-117.21467711212723,32.736413716816074
148807,SS-031504-007,50050552,A,-117.21427238527986,32.736620139335436
148812,SS-031498-004,50050557,A,-117.21530195255694,32.73399544919476
148820,SS-031502-002,50050565,A,-117.21575899060493,32.73459077921459
148825,SS-031499-001,50050570,A,-117.21652627268163,32.735154759837194
148835,SS-031501-004,50050536,A,-117.21859560544006,32.735020544233365
148848,SS-031507-006,50050579,A,-117.21880612813412,32.728843601522
148864,SX-017986-001,50050595,A,-117.22205842278736,32.72834871589939
148870,SS-031516-001,50050601,A,-117.22064678198508,32.729137522453634
148873,SS-031514-001,50050604,A,-117.21954297167916,32.728335986213835
148881,SS-031522-004,50050612,A,-117.22047581937814,32.72727300249996
148890,SS-031492-001,50050621,A,-117.2186740754566,32.733315139906296
148901,SS-031496-001,50050632,A,-117.21764295535064,32.73146741718752
148906,SS-031475-001,50050637,A,-117.21989336093979,32.73066862049597
148914,SS-031484-001,50050645,A,-117.22006210122603,32.731595716722566
148919,SS-031485-001,50050650,A,-117.21864926339282,32.7314951531828
148920,SS-031485-002,50050651,A,-117.21822911821377,32.731389976143554
148925,SS-031545-001,50051006,A,-117.02340090601307,32.5807503176198
148926,SS-031545-002,50051007,A,-117.0230077946306,32.580775136060154
148927,SS-031545-003,50051008,A,-117.02264377891498,32.58110820335257
148930,SS-031545-006,50051011,A,-117.02124844953781,32.581312514150866
148937,SX-018009-001,50051018,A,-117.01955121179093,32.579542694190735
148945,SX-018005-001,50051026,A,-117.01921106615217,32.57798824842901
148946,SS-031532-001,50051027,A,-117.01879498218194,32.577995306888866
148947,SX-018008-001,50051028,A,-117.01851839958292,32.57768928724245
148952,SS-031538-002,50051033,A,-117.02147425093452,32.57716681451468
148958,SS-031544-003,50051039,A,-117.01821868623571,32.578962282483346
148972,SS-000233-001,50050681,A,-117.15919832160824,32.72245513125222
148981,SX-003563-002,50050853,A,-117.25333989111479,32.863543948937235
149020,SS-031548-004,50050784,A,-117.19874814405169,32.86881390238855
149026,SX-018029-001,50050678,A,-117.20243311368601,32.94172175025817
149031,SX-018011-001,50050889,A,-117.02249394733768,32.57909469586602
149040,SS-031534-006,50050898,A,-117.02168149106312,32.58072534049097
149048,SX-018021-001,50050757,A,-117.01617731818335,32.57385061103493
149053,SS-031555-001,50050762,A,-117.0142092709641,32.57466762477706
149056,SX-018024-001,50050765,A,-117.01515971149512,32.5757106503526
149062,SS-031559-001,50050771,A,-117.01540628889344,32.57269564767595
149065,SS-031563-001,50050774,A,-117.01494490322803,32.573365496609014
149075,SS-031577-001,50050809,A,-117.03282922911308,32.565208228062936
149077,SX-018038-001,50050811,A,-117.03275931397715,32.566237160633904
149083,SS-031579-003,50050817,A,-117.03375915973005,32.566090247559906
149085,SS-031574-002,50050819,A,-117.03366868066776,32.56556186878485
149094,SS-031587-001,50050864,A,-117.03170237036947,32.56618440556783
149105,SS-030013-002,50050662,A,-117.04765346491727,32.55373771295444
149115,SS-031509-002,50050705,A,-117.22069958118709,32.73086610502639
149142,SS-011123-006,50050799,A,-117.20387745658132,32.87024101277123
149148,SS-011123-009,50050802,A,-117.20331845659005,32.870504783341225
149166,SS-000690-001,50050845,A,-117.13007100121254,32.75674347972589
149178,SS-001766-003,50051056,A,-117.13321385368998,32.762790659378936
149182,SS-001765-001,50051061,A,-117.1341639009236,32.76277801205527
104344,SX-006625-001,50004053,A,-117.02504813438634,32.80422029334363
149190,SS-001764-001,50051058,A,-117.13549939889683,32.762965063510194
149196,SX-009272-002,50051071,A,-117.13722830008142,32.762956852254554
149197,SX-009271-002,50051796,A,-117.13749359792334,32.76276796169
149205,SS-010797-003,          ,A,-117.1009043531185,32.75409978610795
149229,SS-021721-001,50051045,A,-117.11839259390369,32.724335456431376
149260,SS-027537-001,50051118,A,-117.11498909435177,32.68732523310878
149263,SS-028982-001,50051077,A,-117.0879930432068,32.755610420391214
149270,SS-000311-004,50051122,A,-117.15575018030407,32.72241126969895
149273,SX-013421-002,50051125,A,-117.15575363821755,32.721044118851204
149276,SX-004098-003,50051148,A,-117.27190383228024,32.843071892100774
149299,SX-017868-001,50051158,A,-117.24563568793363,32.87176649839056
149303,SS-010004-001,50051188,A,-117.134507230989,32.755491155743
149309,SS-010961-011,50051186,A,-117.10613096790051,32.719770192544885
149334,SX-012647-003,50051420,A,-117.16105045576369,32.73043412617901
149380,SS-007067-003,50051484,A,-117.26762739392078,32.81058036213924
149414,SS-014435-004,50051425,A,-117.02318278337907,32.793807911299105
149426,SS-014433-003,50051436,A,-117.03104789523277,32.79649867993077
149460,SX-010573-003,50051227,A,-117.11322127711716,32.7498158174091
149461,SX-010573-004,50051228,A,-117.11321598952657,32.74984160415335
149476,SS-004907-005,50051266,A,-116.97972993231339,32.55899731483304
149510,SS-011064-007,50051327,A,-117.12921065762711,32.723914676317555
149537,SS-010515-002,50051299,A,-117.0900392996481,32.75181140152526
149541,SS-028984-002,50051303,A,-117.08803344901402,32.75175336068932
149543,SS-028984-004,50051305,A,-117.08802089122463,32.75257347689187
149553,SX-017424-001,50051368,A,-117.10652242219706,32.9331739845462
149555,SS-030846-002,50051370,A,-117.10595876427118,32.93458667803079
149578,SS-018389-006,50051362,A,-117.19485216943431,32.89446488506267
149594,SS-031631-002,50051389,A,-116.95579009865297,32.57046893091868
149620,SS-000827-003,50051519,A,-117.12326071963231,32.71779871098132
149645,SX-018077-001,50051549,A,-117.00547133048141,32.571076723069964
149671,SS-025744-002,50051630,A,-117.22389475245672,32.84584343639446
149681,SS-027352-001,50051526,A,-117.23013239773833,32.74805504907798
149693,SS-007187-001,50051647,A,-117.07455362875778,32.70406675089079
149695,SS-031657-001,50051531,A,-117.11737332896489,32.69227912534419
149733,SS-031686-001,50052274,A,-117.02361567281,32.92386816420574
149742,SS-031785-001,50052283,A,-117.20555595407573,32.9280136747586
149789,SX-012728-003,50051841,A,-117.17084636761133,32.729408161609975
149792,SX-012890-003,50051844,A,-117.1698060421493,32.72748721370491
149821,SS-020778-003,50051573,A,-117.02463635470552,32.563626291946065
149829,SS-031737-002,50051581,A,-117.02256576103275,32.56624143114714
149839,SS-031724-001,50051591,A,-117.02487138978209,32.56639109119948
149840,SX-018107-001,50051592,A,-117.0256886547555,32.56610595826439
149847,SX-018106-001,50051599,A,-117.02421949111461,32.56551028499964
149851,SS-031729-003,50051603,A,-117.02294353962317,32.56744928135197
149864,SX-018092-001,50051720,A,-117.19918613733282,32.95578480455781
149875,SS-031703-001,50051730,A,-117.19772153847336,32.95796357295956
149883,SX-018096-001,50051738,A,-117.19689833502784,32.95706048771817
149897,SX-005551-002,50051655,A,-117.18286870602124,32.816405055819445
149919,SS-031833-008,50051696,A,-117.08952109077963,32.781208226479144
149920,SS-031833-009,50051697,A,-117.08916767138228,32.78112497318815
149922,SS-031833-011,50051699,A,-117.0884877331657,32.781240393917685
149923,SS-031833-012,50051700,A,-117.0882932322806,32.78147609907946
149931,SS-031833-020,          ,A,-117.08649515767738,32.782843463663866
149941,SS-010552-001,50051906,A,-117.09240163250536,32.74462727927784
149949,SS-031767-001,50051914,A,-117.20984658243403,32.92642474024514
149952,SS-031767-003,50051917,A,-117.20952402269054,32.92714935535766
149954,SS-013959-001,50051919,A,-117.13380042857698,32.75813420361899
149963,SS-024396-007,50052057,A,-117.09284314109222,32.575241874061
149986,SS-026976-001,50051854,A,-117.09615844281328,32.785049786892934
149999,SS-018323-001,50051933,A,-117.19727673705404,32.78344012466101
150015,SS-023791-001,50051715,A,-117.12884418645534,32.80233853615487
150032,SS-031742-001,50051752,A,-117.2091544592523,32.74475344066596
150036,SS-031755-001,50051756,A,-117.20857533121436,32.74670412431546
150073,SS-004364-009,50051793,A,-117.18278512779233,32.96647864841422
150085,SS-031681-002,50052159,A,-117.03704469497676,32.92323229587029
150104,SX-018089-001,50052178,A,-117.02191762351403,32.92480120046188
150107,SS-031684-002,50052181,A,-117.02041084521784,32.92568641072928
150114,SX-018090-002,50052188,A,-117.0158271699227,32.925899517754125
150121,SS-031685-007,50052195,A,-117.02101638569862,32.92355514756724
150126,SS-031794-002,50052200,A,-117.02493950985773,32.92573006362534
150136,SX-018144-001,50052210,A,-117.0320017263663,32.92451238483103
150147,SX-018160-003,50051880,A,-117.1833565668108,32.96622970592847
150164,SS-031834-004,50051897,A,-117.1921115315832,32.963938818117064
150166,SS-031834-006,50051899,A,-117.19252978138569,32.96438762453289
150174,SS-030778-008,50051859,A,-117.16520660715487,32.983314888784456
150191,SS-016580-001,50051866,A,-117.0464538706163,32.71210046217758
150192,SS-016579-005,50051867,A,-117.0453343540564,32.71208605732248
150193,SS-016579-006,50051868,A,-117.04415356231372,32.71210591684783
150217,SS-020886-008,50052068,A,-117.19681054502152,32.904125796776285
150218,SS-020886-009,50052069,A,-117.19752945106215,32.90398966381896
150253,SS-020381-007,50052298,A,-117.12902454613412,32.74951285662728
150257,SS-000021-001,50052023,A,-117.16399565467704,32.729787861532735
150268,SS-031930-003,50052097,A,-117.19205310253855,32.95556612904744
150652,SS-015665-005,50052506,A,-116.9622485328416,32.57361438315601
150317,SX-018171-001,50051989,A,-117.14652547806028,33.019035883228426
150595,SS-030118-003,50052462,A,-117.06546177421903,32.700590621944386
150568,SS-031993-001,50052436,A,-117.2102638210298,32.741201827133146
150543,SS-031848-017,50052377,A,-117.13425601681976,33.01917611402797
150779,SS-031922-008,50052566,A,-117.14668447557035,33.01971923593701
150751,SS-004263-001,50052531,A,-117.10838094970865,32.68602802111162
150327,SX-018177-001,50051999,A,-117.14735188069872,33.01560097231756
150932,SX-015297-002,50052759,A,-117.11683970612822,32.69702477569019
150608,SS-023780-001,50052457,A,-117.12698691764922,32.81982322932118
150488,SX-018180-002,          ,A,-117.14572235213991,33.01878575917263
150807,SX-010827-003,50052594,A,-117.0965108999518,32.74781265956044
150404,SX-014730-003,50052344,A,-117.0317059460009,32.70559213861417
150912,SX-018208-003,50052711,A,-117.14165176208648,33.0191230497677
150943,SS-016500-007,50052766,A,-117.17807473430818,32.771655730536004
150333,SX-018186-002,50052005,A,-117.14649769420384,33.01733234830898
150270,SX-018231-001,          ,A,-117.21648879231817,32.924073306837116
150531,SS-024407-002,50052350,A,-117.09279931641666,32.56277797265615
150834,SS-020633-001,          ,A,-117.08536804120487,32.75314467537226
150533,SS-031847-006,50052367,A,-117.13838894271495,33.019111191761816
150793,SS-005965-013,50052580,A,-117.03302122207964,32.54348182985503
150970,SS-032076-021,50052840,A,-117.12064579987634,32.99367155427377
150302,SS-031925-007,50052142,A,-117.1942975059187,32.9625753930456
150902,SX-012523-001,50052735,A,-117.2303567646941,32.73141522477741
150313,SS-031925-011,50052153,A,-117.19465417284479,32.96222403998255
150331,SX-018177-003,50052003,A,-117.14754035391014,33.015600630004606
150492,SS-029640-002,50052264,A,-117.02629213479983,32.69825491714609
150376,SS-031567-001,50052676,A,-117.19349209620358,32.94242831782288
150323,SX-018174-001,50051995,A,-117.144357753466,33.018224597475
150451,SS-031853-002,50052249,A,-117.14762691331573,33.01635404289688
150529,SS-031847-004,50052365,A,-117.1391460236477,33.01912558973262
150658,SS-015665-011,50052512,A,-116.96221145956065,32.57603089713151
151017,SX-018221-005,50052779,A,-117.14790688639846,33.01845363107252
150338,SX-018191-001,50052010,A,-117.1464260753881,33.01531555880349
150620,SS-027684-002,50052479,A,-117.22864444889916,32.983017706494124
150626,SX-013464-004,50052483,A,-117.23170453863557,32.71970277316235
150892,SX-018263-002,50052722,A,-117.13580984133469,33.021834582834714
150574,SX-018002-001,50052475,A,-117.21381225253313,32.73703900436381
150815,SS-020618-001,          ,A,-117.10042891435282,32.75307229544546
150764,SX-018242-002,50052934,A,-117.14371478180321,32.8971015327711
150670,SX-018182-002,50052555,A,-117.14569563676785,33.01672335905128
150405,SS-017956-001,50052345,A,-117.03134463966794,32.70531989219662
150582,SS-031981-001,          ,A,-117.21152782459292,32.74107667489317
150749,SS-026270-004,50052536,A,-117.22623879210711,32.736059312669916
