,0,1,2,3,lon,lat,block,tract,geoid,blockgroup
45313,123467,SS-020264-002,50022675,A,-117.259464362,32.8027777654,,,,
45314,117657,SS-015530-003,50016904,A,-117.262795619,32.8078895986,,,,
45315,102543,SX-006008-001,50002370,A,-117.256984077,32.8090056008,,,,
45316,104591,SX-006106-001,50004287,A,-117.253048505,32.8082354072,,,,
45317,101978,SX-005846-001,50001824,A,-117.254398048,32.8115587583,,,,
45318,101975,SX-005870-001,50001821,A,-117.256219524,32.8111680643,,,,
45319,128225,SS-027408-001,50028028,A,-117.251244517,32.8134513173,,,,
45320,101980,SS-002633-001,50001826,A,-117.251621635,32.8124106849,,,,
45321,101620,SX-005854-001,50001475,A,-117.250228095,32.8116527347,,,,
45322,135722,SX-005918-002,50036734,A,-117.249865525,32.810796282,,,,
45323,114040,SX-005607-001,50013357,A,-117.248254959,32.8150428121,,,,
45324,115922,SX-005693-001,50015217,A,-117.250133575,32.8137901459,,,,
45325,117448,SS-014857-001,50016697,A,-117.250824314,32.8138522316,,,,
45326,109860,SX-005869-001,50009299,A,-117.247874313,32.8114594561,,,,
45327,102699,SX-006166-002,50002517,A,-117.237570783,32.807643159,,,,
45328,107266,SX-006269-001,50006806,A,-117.237213467,32.8063988686,,,,
45329,102700,SX-006085-004,50002518,A,-117.232714794,32.808366979,,,,
45330,105841,SX-006001-001,50005478,A,-117.226398483,32.8093381951,,,,
45331,102177,SS-002971-001,50002018,A,-117.227142095,32.810063422,,,,
45332,102178,SX-005946-001,50002019,A,-117.225260197,32.8102974971,,,,
45333,109284,SS-023990-001,50008743,A,-117.223875794,32.812394432,,,,
45334,109286,SS-023990-003,50008745,A,-117.224997471,32.8137164454,,,,
45335,115480,SX-005582-002,50014787,A,-117.235808785,32.815381656,,,,
45336,116824,SX-005708-001,50016092,A,-117.235827642,32.8137227643,,,,
45337,120860,SS-025192-001,50020090,A,-117.236760444,32.8165067945,,,,
45338,107085,SX-005535-001,50006661,A,-117.259675021,32.8161823973,,,,
45339,107130,SX-005133-001,50006686,A,-117.26147742,32.8229077571,,,,
45340,121595,SS-027947-002,50020811,A,-117.243937338,32.8151804369,,,,
45341,113211,SX-005465-001,50012565,A,-117.246970343,32.8172843835,,,,
45342,103379,SX-004979-001,50003164,A,-117.247944616,32.8258461122,,,,
45343,103349,SX-004994-001,50003134,A,-117.249276711,32.8256182052,,,,
45344,121534,SS-027808-001,50020750,A,-117.246398574,32.8275925805,,,,
45345,101988,SX-004961-001,50001834,A,-117.224825575,32.8266024766,,,,
45346,111685,SS-002694-001,50011080,A,-117.224217717,32.8275654807,,,,
45347,123536,SX-006275-002,50022744,A,-117.246978768,32.8062434374,,,,
45348,123461,SS-016871-002,50022669,A,-117.247772499,32.8070705195,,,,
45349,123493,SS-010670-001,50022701,A,-117.250814552,32.8061213571,,,,
45350,113269,SX-005302-001,50012623,A,-117.244524485,32.8200464612,,,,
45351,119046,SS-019721-001,50018249,A,-117.258862612,32.832347711,,,,
45352,119038,SX-004611-001,50018241,A,-117.253731418,32.8315969121,,,,
45353,119685,SS-021425-001,50018933,A,-117.256725819,32.8318209374,,,,
45354,121492,SS-027731-001,50020709,A,-117.253163737,32.8350609052,,,,
45355,135496,SS-023457-001,50036470,A,-117.258891915,32.8404215013,,,,
45356,135500,SS-023457-004,50036474,A,-117.257925267,32.8389430823,,,,
45357,116990,SS-013577-001,50016255,A,-117.258420863,32.8460761567,,,,
45358,117686,SX-004409-003,50016933,A,-117.24905072,32.8351062709,,,,
45359,132335,SS-025188-002,50033302,A,-117.247086673,32.8353159153,,,,
45360,121541,SS-027826-001,50020757,A,-117.247792723,32.8292465943,,,,
45361,108422,SS-019502-001,50007916,A,-117.249807439,32.8299273973,,,,
45362,109261,SS-023880-001,50008725,A,-117.241500948,32.828655135,,,,
45363,109258,SX-004826-001,50008722,A,-117.24198872,32.8282763947,,,,
45364,132221,SS-016236-001,50033196,A,-117.226410264,32.829624337,,,,
45365,118018,SS-016573-001,50017252,A,-117.224903857,32.8301436863,,,,
45366,118797,SS-018748-003,50018012,A,-117.226818879,32.8319762547,,,,
45367,105378,SX-004444-001,50005040,A,-117.224888553,32.8349348427,,,,
45368,105184,SX-004446-001,50004856,A,-117.225831879,32.8348614278,,,,
45369,106265,SX-004453-001,50005886,A,-117.228896498,32.8345169706,,,,
45370,112794,SX-004182-001,50012157,A,-117.231262136,32.8401031447,,,,
45371,112921,SS-004754-001,50012277,A,-117.225101664,32.8419759308,,,,
45372,112795,SX-004155-001,50012158,A,-117.232598739,32.8409851046,,,,
45373,109508,SX-004085-001,50008951,A,-117.232315714,32.8436317893,,,,
45374,102835,SX-004036-001,50002647,A,-117.232722688,32.845379368,,,,
45375,112922,SS-004754-002,50012278,A,-117.225185512,32.8433725538,,,,
45376,105936,SX-003950-001,50005571,A,-117.22634406,32.8483104158,,,,
45377,121806,SS-029051-001,50021018,A,-117.238770159,32.8474972936,,,,
45378,121807,SS-029050-001,50021019,A,-117.239110211,32.8490718868,,,,
45379,120319,SX-003902-001,50019558,A,-117.240401532,32.8493831182,,,,
45380,120316,SS-023076-001,50019555,A,-117.241368701,32.8472222251,,,,
45381,120317,SS-023076-002,50019556,A,-117.240878977,32.846527683,,,,
45382,116922,SS-013443-002,50016189,A,-117.248477685,32.8463027348,,,,
45383,106563,SX-003835-001,50006179,A,-117.259396558,32.8509461594,,,,
45384,113235,SX-003866-003,50012589,A,-117.256026146,32.8501702062,,,,
45385,117705,SX-003855-001,50016952,A,-117.2543874,32.8503585565,,,,
45386,122774,SS-021384-001,50021988,A,-117.255757922,32.8512510375,,,,
45387,122775,SS-021384-002,50021989,A,-117.25518634,32.8513841844,,,,
45388,122772,SX-003791-001,50021986,A,-117.254750471,32.8523656005,,,,
45389,122720,SX-003754-001,50021933,A,-117.255807715,32.8539197928,,,,
45390,122737,SX-003754-002,50021951,A,-117.255698947,32.8540214681,,,,
45391,122783,SS-021377-001,50021997,A,-117.254680615,32.8578566422,,,,
45392,103987,SS-005457-001,50003711,A,-117.252189706,32.8608872122,,,,
45393,116444,SS-015629-001,50015714,A,-117.235520721,32.8715242104,,,,
45394,116448,SS-012131-001,50015718,A,-117.237909712,32.8713766767,,,,
45395,117743,SX-003495-005,50016985,A,-117.242453728,32.8700385884,,,,
45396,116450,SS-012132-003,50015720,A,-117.238353036,32.8697929676,,,,
45397,117746,SX-003480-003,50016988,A,-117.233655322,32.871531861,,,,
45398,121618,SS-027974-001,50020830,A,-117.233598422,32.869127731,,,,
45399,135871,SS-019971-002,50036885,A,-117.227222044,32.8684386463,,,,
45400,135874,SS-019971-005,50036888,A,-117.227210265,32.8681987774,,,,
45401,133034,SX-003551-004,50033955,A,-117.236355805,32.863956719,,,,
45402,121528,SS-027795-001,50020744,A,-117.235695212,32.8558461431,,,,
45403,121529,SS-027796-001,50020745,A,-117.235703469,32.8543807727,,,,
45404,111926,SS-003186-001,50011319,A,-117.237696131,32.8500390745,,,,
45405,121005,SS-025766-002,50020226,A,-117.23864535,32.8566770261,,,,
45406,103071,SX-003580-001,50002872,A,-117.238192745,32.8623357579,,,,
45407,119186,SS-020160-001,50018384,A,-117.240657694,32.8617261116,,,,
45408,109182,SS-023317-001,50008648,A,-117.241355879,32.8674749131,,,,
45409,115385,SX-003559-001,50014692,A,-117.24408639,32.8638389914,,,,
45410,117273,SS-014188-002,50016513,A,-117.243897553,32.8628345466,,,,
45411,120040,SS-022367-002,50019280,A,-117.247352116,32.8578806399,,,,
45412,111734,SX-003834-001,50011128,A,-117.225362254,32.8510945335,,,,
45413,111735,SS-002787-002,50011129,A,-117.226494514,32.8509812605,,,,
45414,101900,SX-003852-001,50001747,A,-117.229131265,32.8509393131,,,,
45415,114521,SS-021084-004,50013826,A,-117.224914359,32.8581346541,,,,
45416,114520,SS-021084-003,50013825,A,-117.225246104,32.8583907411,,,,
45417,119503,SX-003624-002,50018700,A,-117.225506937,32.8604751607,,,,
45418,114519,SS-021084-001,50013824,A,-117.226320449,32.8573357513,,,,
45419,117667,SX-003693-001,50016914,A,-117.227468309,32.8571620966,,,,
45420,128354,SS-006979-004,50028151,A,-117.226926786,32.8659103196,,,,
45421,118630,SX-003516-003,50017849,A,-117.224893487,32.8684535879,,,,
45422,122751,SS-010098-001,50021965,A,-117.255592309,32.8530008006,,,,
45423,122777,SS-021383-001,50021991,A,-117.254698443,32.8530005157,,,,
45424,119183,SS-020126-003,50018381,A,-117.243627068,32.8798346969,,,,
45425,135390,SX-003390-004,50036370,A,-117.244140929,32.8859618581,,,,
45426,116379,SX-003367-002,50045088,A,-117.240958246,32.8910625408,,,,
45427,116343,SX-003370-002,50015622,A,-117.239297476,32.8907873001,,,,
45428,120885,SS-025267-005,50020111,A,-117.227972892,32.9078623227,,,,
45429,120887,SX-002704-002,50020113,A,-117.23414654,32.9146941739,,,,
45430,120889,SS-025267-002,50020115,A,-117.231332034,32.9110406609,,,,
45431,128386,SS-023611-003,50028183,A,-117.227695733,32.9040340964,,,,
45432,115738,SX-003060-001,50015044,A,-117.232629185,32.9056846316,,,,
45433,132996,SS-023612-001,50033921,A,-117.226380266,32.902643089,,,,
45434,134886,SS-025267-008,50035888,A,-117.227088098,32.9055172059,,,,
45435,113901,SX-001991-005,50013225,A,-117.242706533,32.9313029958,,,,
45436,131867,SS-027382-001,50032859,A,-117.237213054,32.9368432338,,,,
45437,135222,SS-006390-018,50036212,A,-117.22960661,32.9375235253,,,,
45438,135581,SX-001828-003,50036570,A,-117.229912253,32.9383516703,,,,
45439,118067,SX-001842-001,50017300,A,-117.244300593,32.9369791816,,,,
45440,109855,SX-001945-001,50009294,A,-117.249535828,32.9322995102,,,,
45441,109839,SX-001893-001,50009278,A,-117.25038397,32.9343691666,,,,
45442,109838,SX-001892-001,50009277,A,-117.251546511,32.9344205661,,,,
45443,115165,SS-008984-005,50014475,A,-117.256116479,32.9360191834,,,,
45444,120015,SX-001826-001,50019255,A,-117.242450946,32.9382858511,,,,
45445,112194,SX-001758-001,50011582,A,-117.243078111,32.9415790511,,,,
45446,112188,SS-003549-001,50011576,A,-117.244529915,32.9437091743,,,,
45447,118183,SS-017325-001,50017413,A,-117.245882658,32.9435629218,,,,
45448,120007,SS-022280-001,50019247,A,-117.243492253,32.9436134152,,,,
45449,113149,SX-001595-001,50012505,A,-117.244956991,32.947458512,,,,
45450,115154,SX-001536-001,50014464,A,-117.246522077,32.9490726953,,,,
45451,115135,SX-001471-001,50014445,A,-117.241101186,32.9512676712,,,,
45452,116943,SS-013468-004,50016210,A,-117.240487351,32.9481444211,,,,
45453,130991,SX-001704-002,50031962,A,-117.239123046,32.9439579222,,,,
45454,136554,SS-030419-001,          ,A,-117.235153185,32.9426704793,,,,
45455,133108,SS-010067-006,50034064,A,-117.24028886,32.9406524916,,,,
45456,133668,SX-001319-004,50034619,A,-117.229580805,32.955831658,,,,
45457,129459,SS-026697-002,50029436,A,-117.228135066,32.9587730275,,,,
45458,129431,SS-029121-001,50029408,A,-117.235677896,32.9596685976,,,,
45459,119411,SS-020811-001,50018608,A,-117.237047411,32.9570733736,,,,
45460,117802,SX-001168-001,50017044,A,-117.238500037,32.9595567461,,,,
45461,129109,SS-014406-001,50029059,A,-117.241710399,32.9583117296,,,,
45462,129108,SX-001253-001,50029058,A,-117.242308299,32.9571254106,,,,
45463,129111,SX-001254-001,50029061,A,-117.243032219,32.9571395267,,,,
45464,129433,SX-001190-001,50029410,A,-117.241221355,32.9588890616,,,,
45465,128580,SX-001236-001,50028374,A,-117.239226407,32.9579038839,,,,
45466,117637,SX-001287-001,50016884,A,-117.241583462,32.9564519945,,,,
45467,118088,SS-016954-002,50017320,A,-117.242913504,32.9528352546,,,,
45468,118254,SS-017555-001,50017484,A,-117.242110255,32.9537325679,,,,
45469,129440,SX-001339-001,50029417,A,-117.238318896,32.9547551439,,,,
45470,129435,SS-006093-002,50029412,A,-117.238299214,32.953439444,,,,
45471,128531,SX-001416-001,50028325,A,-117.238701107,32.952940466,,,,
45472,132984,SS-026737-001,50033909,A,-117.230712175,32.9527728594,,,,
45473,133733,SX-001423-003,50034683,A,-117.228741695,32.9526445164,,,,
45474,130012,SS-026657-002,50030294,A,-117.227030315,32.9542690278,,,,
45475,131701,SX-001572-001,50032696,A,-117.225671113,32.9482238152,,,,
45476,137418,SX-001569-001,50038390,A,-117.226068666,32.9484037127,,,,
45477,113816,SX-001700-001,50013149,A,-117.229454463,32.9442005571,,,,
45478,128140,SX-001657-001,50027946,A,-117.227741153,32.9457821499,,,,
45479,113815,SX-001754-001,50013148,A,-117.229014713,32.9418866887,,,,
45480,128132,SX-001761-001,50027938,A,-117.225629145,32.9416983759,,,,
45481,130311,SX-001313-001,50030652,A,-117.224365465,32.9557629175,,,,
45482,130314,SX-001324-001,50030655,A,-117.221889057,32.955289731,,,,
45483,130321,SS-015162-001,50030662,A,-117.225253955,32.9534217305,,,,
45484,132009,SX-001240-001,50032990,A,-117.219448404,32.957908302,,,,
45485,132010,SS-004914-001,50032991,A,-117.21956019,32.956663376,,,,
45486,131999,SX-001180-001,50032980,A,-117.218502316,32.9594785925,,,,
45487,134360,SX-001317-002,50035323,A,-117.21350873,32.9555969672,,,,
45488,132073,SX-001351-001,50033046,A,-117.217059763,32.9547476511,,,,
45489,131979,SX-001366-001,50032961,A,-117.217643647,32.9543332106,,,,
45490,131978,SX-001372-001,50032960,A,-117.218800009,32.9539500146,,,,
45491,131095,SS-025875-001,50032066,A,-117.220633462,32.9521487547,,,,
45492,131093,SX-001462-002,50032064,A,-117.218984979,32.951294551,,,,
45493,131047,SS-008236-001,50032017,A,-117.218335106,32.9484438995,,,,
45494,131042,SS-013361-002,50032012,A,-117.220736843,32.9497021015,,,,
45495,131940,SS-014184-001,50032926,A,-117.218513318,32.9474581892,,,,
45496,131948,SS-026169-001,50032934,A,-117.218156375,32.9462442341,,,,
45497,134635,SX-001709-001,50035621,A,-117.219133149,32.9439520582,,,,
45498,134977,SS-008555-001,50035979,A,-117.217796581,32.9424628635,,,,
45499,128636,SS-017309-001,50028433,A,-117.222469302,32.9440869983,,,,
45500,128134,SS-024298-001,50027940,A,-117.223965238,32.941856478,,,,
45501,128135,SX-001764-001,50027941,A,-117.222553395,32.9412282153,,,,
45502,129128,SX-001750-001,50029108,A,-117.222392522,32.9421553896,,,,
45503,120843,SS-023992-001,50020073,A,-117.223659929,32.9398950616,,,,
45504,113916,SS-006377-002,50013235,A,-117.237562349,32.9384578685,,,,
45505,130159,SS-018879-002,50030445,A,-117.220550241,32.9485972857,,,,
45506,120880,SS-025257-001,50020106,A,-117.219880248,32.9035301631,,,,
45507,120883,SS-025257-004,50020109,A,-117.214859328,32.9041195099,,,,
45508,135910,SS-025257-009,50036923,A,-117.211135485,32.9074257966,,,,
45509,112213,SS-003585-001,50011597,A,-117.199387968,32.8993122482,,,,
45510,120711,SS-024502-002,50019944,A,-117.202698181,32.8988662516,,,,
45511,130279,SS-007965-001,50030620,A,-117.1911612,32.8951781787,,,,
45512,135518,SS-018385-004,50036489,A,-117.185174328,32.9028907427,,,,
45513,129424,SX-003275-005,50029401,A,-117.205555667,32.9011347429,,,,
45514,129423,SX-003275-004,50029400,A,-117.205536444,32.9007210859,,,,
45515,129415,SX-003285-003,50029392,A,-117.210115708,32.9004191428,,,,
45516,136014,SS-005992-005,50037009,A,-117.219577368,32.8834049848,,,,
45517,113649,SX-003415-002,50012984,A,-117.220206503,32.8823533425,,,,
45518,136690,SX-003441-002,50037680,A,-117.214450464,32.8785699888,,,,
45519,115449,SX-003448-003,50014756,A,-117.214192817,32.8776488377,,,,
45520,116400,SX-003465-002,50015670,A,-117.214300019,32.8749220402,,,,
45521,116667,SS-012021-002,50015936,A,-117.214277685,32.8738964106,,,,
45522,117722,SS-015625-002,50016968,A,-117.211090638,32.8732066497,,,,
45523,129311,SX-003455-005,50029295,A,-117.207695965,32.8768724019,,,,
45524,134763,SX-003437-002,50035768,A,-117.205538219,32.8798850007,,,,
45525,134764,SX-003437-004,50035769,A,-117.205804605,32.8798193808,,,,
45526,129308,SX-003438-002,50029292,A,-117.2078619,32.8790994834,,,,
45527,119223,SS-020251-002,50018421,A,-117.196885501,32.8920207199,,,,
45528,118873,SX-003349-005,50018083,A,-117.201814123,32.893793448,,,,
45529,118874,SS-019004-001,50018084,A,-117.199273911,32.8937250335,,,,
45530,121849,SX-003369-004,50021058,A,-117.204813982,32.8913036955,,,,
45531,121853,SS-018390-003,50021062,A,-117.20576463,32.8906815187,,,,
45532,133941,SS-019619-005,50034914,A,-117.192377173,32.8890518678,,,,
45533,135866,SX-003457-003,50036880,A,-117.186117318,32.8766670305,,,,
45534,127332,SX-003457-002,50027152,A,-117.186099619,32.8770495177,,,,
45535,133021,SS-008054-002,50033942,A,-117.216976378,32.8680469922,,,,
45536,119133,SS-019965-002,50018337,A,-117.222564719,32.8685886592,,,,
45537,137168,SS-022982-002,50038203,A,-117.219559087,32.8667113311,,,,
45538,113396,SS-005839-001,50012747,A,-117.220799633,32.8597467768,,,,
45539,111748,SX-003601-001,50011142,A,-117.218865279,32.8612628164,,,,
45540,121578,SS-021906-001,50020794,A,-117.218413503,32.8619031743,,,,
45541,111749,SX-003609-001,50011143,A,-117.217208954,32.8610516341,,,,
45542,113495,SX-003613-001,50012838,A,-117.215160432,32.8608931241,,,,
45543,113497,SX-003591-001,50012840,A,-117.216204762,32.8618362953,,,,
45544,113496,SX-003567-001,50012839,A,-117.215803208,32.8635266885,,,,
45545,113505,SX-003557-001,50012848,A,-117.213903394,32.8640159909,,,,
45546,128681,SX-003543-001,50028475,A,-117.216628156,32.8659010164,,,,
45547,132477,SX-003536-002,50033443,A,-117.216291267,32.8666143947,,,,
45548,116375,SX-003532-004,50015654,A,-117.213247646,32.8667054123,,,,
45549,116374,SX-003532-003,50015653,A,-117.213868882,32.8669947888,,,,
45550,133982,SS-003221-001,50034952,A,-117.209416256,32.8649696149,,,,
45551,133702,SS-030418-001,50044705,A,-117.20604598,32.8653125099,,,,
45552,133692,SS-023019-001,50034643,A,-117.204763758,32.8698278758,,,,
45553,121552,SX-003526-001,50020768,A,-117.211011461,32.8672996491,,,,
45554,128264,SX-003472-004,50028064,A,-117.213793181,32.8723759516,,,,
45555,114678,SX-003667-001,50013988,A,-117.210173867,32.8584311415,,,,
45556,114677,SS-007783-001,50013987,A,-117.210125303,32.857301898,,,,
45557,104699,SX-003676-001,50004394,A,-117.209227108,32.8579255767,,,,
45558,131222,SS-009087-001,50032189,A,-117.209315622,32.8568849152,,,,
45559,103563,SX-003757-001,50003339,A,-117.208134887,32.854057662,,,,
45560,108009,SX-003734-001,50007527,A,-117.206459758,32.8552909263,,,,
45561,116338,SX-003744-002,50015617,A,-117.204376092,32.8547300104,,,,
45562,133264,SX-003768-001,50034260,A,-117.208761798,32.8536185621,,,,
45563,118452,SS-018152-001,50017678,A,-117.211141303,32.8569737936,,,,
45564,121623,SX-003717-001,50020835,A,-117.214834048,32.8557779125,,,,
45565,121692,SX-003731-001,50020904,A,-117.214630658,32.855047705,,,,
45566,103213,SX-003775-001,50003007,A,-117.2204604,32.8534958481,,,,
45567,103084,SX-003777-001,50002885,A,-117.217125783,32.8534842087,,,,
45568,104866,SS-009495-001,50004554,A,-117.218564951,32.8522886596,,,,
45569,104865,SX-003811-001,50004553,A,-117.219898276,32.852277167,,,,
45570,102091,SX-003797-001,50001936,A,-117.224054818,32.852560885,,,,
45571,103069,SX-003822-001,50002870,A,-117.222493527,32.8518338318,,,,
45572,105976,SS-012437-001,50005610,A,-117.22087598,32.850875294,,,,
45573,105241,SX-003878-001,50004912,A,-117.215926671,32.8501496613,,,,
45574,109591,SS-025620-001,50009034,A,-117.21296373,32.851661571,,,,
45575,128411,SS-025619-001,50028208,A,-117.211097464,32.8520652631,,,,
45576,107968,SX-003756-001,50007486,A,-117.210181957,32.8541093859,,,,
45577,120163,SX-003810-001,50019410,A,-117.205630629,32.8524076107,,,,
45578,120221,SX-003830-001,50019467,A,-117.203287336,32.8516200553,,,,
45579,117387,SS-014519-001,50016627,A,-117.198795449,32.8504236438,,,,
45580,112997,SX-003820-001,50012353,A,-117.199415188,32.8520308922,,,,
